coder,unique_id,long_cite,link,grammatical_class,paper_eligibility,exclusion_reason,short_cite, data_source,expt_num,plot_label,expt_condition,dependent_measure,response_mode,test_type,n_1,x_1,x_2_raw,x_2,SD_1,SD_2_raw,SE,SD_2,t,d,same_infant,language,mean_age,productive_vocab_mean,productive_vocab_median,population_type,sentence_structure,agent_argument_type,patient_argument_type,verb_type,stimuli_type,stimuli_modality,stimuli_actor,transitive_event_type,intransitive_event_type,presentation_type,character_identification,practice_phase,test_mass_or_distributed,n_train_test_pair,N_test_trial_per_pair,n_repetitions_sentence,n_repetitions_video,example_target_sentence,test_question,inclusion_certainty,note
maya/anjie,rowland2010,"Rowland, C. F., & Noble, C. L. (2010). The role of syntactic structure in children's sentence comprehension: Evidence from the dative. Language Learning and Development, 7(1), 55-75.",https://www.tandfonline.com/doi/abs/10.1080/15475441003769411?journalCode=hlld20,verb,exclude,,"Rowland, C. F., & Noble, C. L. (2010).",table_4,2,Rowland & Noble (2010) - 2b,double_object_dative_3,point_scene,,action,15,0.70,,0.50,0.25,,,0.25,,,no,English,"1,248.04",NA,NA,typically_developing ,transitive,pronoun,noun_phrase,fake_verb,animation_non_person ,animation ,non_person,indirect_caused_action,one_action,immediate-after,yes,yes,distributed,4.00,1.00,3.00,1.00,I'm bilking Teddy the frog ,point to where I'm bilking Teddy the frog ,1.00,transfer event; determning noun vs proper noun 
maya/anjie,rowland2010,"Rowland, C. F., & Noble, C. L. (2010). The role of syntactic structure in children's sentence comprehension: Evidence from the dative. Language Learning and Development, 7(1), 55-75.",https://www.tandfonline.com/doi/abs/10.1080/15475441003769411?journalCode=hlld20,verb,exclude,,"Rowland, C. F., & Noble, C. L. (2010).",table_4,2,Rowland & Noble (2010) - 2c,prepositional_dative_4,point_scene,,action,14,0.82,,0.50,0.18,,,0.18,,,no,English,"1,643.76",NA,NA,typically_developing ,transitive,pronoun,noun_phrase,fake_verb,animation_non_person ,animation ,non_person,indirect_caused_action,one_action,immediate-after,yes,yes,distributed,4.00,1.00,3.00,1.00,I'm bilking the frog to Teddy,point to where I'm biking the frog to Teddy,1.00,transfer event; determning noun vs proper noun 
maya/anjie,rowland2010,"Rowland, C. F., & Noble, C. L. (2010). The role of syntactic structure in children's sentence comprehension: Evidence from the dative. Language Learning and Development, 7(1), 55-75.",https://www.tandfonline.com/doi/abs/10.1080/15475441003769411?journalCode=hlld20,verb,exclude,,"Rowland, C. F., & Noble, C. L. (2010).",table_4,2,Rowland & Noble (2010) - 2d,double_object_dative_4,point_scene,,action,17,0.72,,0.50,0.25,,,0.25,,,no,English,"1,643.76",NA,NA,typically_developing ,transitive,pronoun,noun_phrase,fake_verb,animation_non_person ,animation ,non_person,indirect_caused_action,one_action,immediate-after,yes,yes,distributed,4.00,1.00,3.00,1.00,I'm bilking Teddy the frog ,point to where I'm bilking Teddy the frog ,1.00,transfer event; determning noun vs proper noun 
maya/anjie,rowland2010,"Rowland, C. F., & Noble, C. L. (2010). The role of syntactic structure in children's sentence comprehension: Evidence from the dative. Language Learning and Development, 7(1), 55-75.",https://www.tandfonline.com/doi/abs/10.1080/15475441003769411?journalCode=hlld20,verb,exclude,,"Rowland, C. F., & Noble, C. L. (2010).",table_5,3,Rowland & Noble (2010) - 3a,prepositional_dative_3,point_scene,,action,22,0.70,,0.50,0.18,,,0.18,,,no,English,"1,278.48",NA,NA,typically_developing ,transitive,pronoun,noun_phrase,fake_verb,animation_non_person ,animation ,non_person,indirect_caused_action,one_action,immediate-after,yes,yes,distributed,4.00,1.00,3.00,1.00,I'm bilking Frog to the teddy ,point to where I'm bilking Frog to the teddy,1.00,transfer event; determning noun vs proper noun 
maya/anjie,rowland2010,"Rowland, C. F., & Noble, C. L. (2010). The role of syntactic structure in children's sentence comprehension: Evidence from the dative. Language Learning and Development, 7(1), 55-75.",https://www.tandfonline.com/doi/abs/10.1080/15475441003769411?journalCode=hlld20,verb,exclude,,"Rowland, C. F., & Noble, C. L. (2010).",table_5,3,Rowland & Noble (2010) - 3b,double_object_dative_3,point_scene,,action,18,0.60,,0.50,0.21,,,0.21,,,no,English,"1,278.48",NA,NA,typically_developing ,transitive,pronoun,noun_phrase,fake_verb,animation_non_person ,animation ,non_person,indirect_caused_action,one_action,immediate-after,yes,yes,distributed,4.00,1.00,3.00,1.00,I'm bilking the teddy Frog,point to where I'm bilking the teddy Frog ,1.00,transfer event; determning noun vs proper noun 
maya/anjie,rowland2010,"Rowland, C. F., & Noble, C. L. (2010). The role of syntactic structure in children's sentence comprehension: Evidence from the dative. Language Learning and Development, 7(1), 55-75.",https://www.tandfonline.com/doi/abs/10.1080/15475441003769411?journalCode=hlld20,verb,exclude,,"Rowland, C. F., & Noble, C. L. (2010).",table_5,3,Rowland & Noble (2010) - 3c,prepositional_dative_4,point_scene,,action,20,0.69,,0.50,0.33,,,0.33,,,no,English,"1,582.88",NA,NA,typically_developing ,transitive,pronoun,noun_phrase,fake_verb,animation_non_person ,animation ,non_person,indirect_caused_action,one_action,immediate-after,yes,yes,distributed,4.00,1.00,3.00,1.00,I'm bilking Frog to the teddy ,point to where I'm bilking Frog to the teddy,1.00,transfer event; determning noun vs proper noun 
maya/anjie,rowland2010,"Rowland, C. F., & Noble, C. L. (2010). The role of syntactic structure in children's sentence comprehension: Evidence from the dative. Language Learning and Development, 7(1), 55-75.",https://www.tandfonline.com/doi/abs/10.1080/15475441003769411?journalCode=hlld20,verb,exclude,,"Rowland, C. F., & Noble, C. L. (2010).",table_5,3,Rowland & Noble (2010) - 3d,double_object_dative_4,point_scene,,action,22,0.59,,0.50,0.29,,,0.29,,,no,English,"1,582.88",NA,NA,typically_developing ,transitive,pronoun,noun_phrase,fake_verb,animation_non_person ,animation ,non_person,indirect_caused_action,one_action,immediate-after,yes,yes,distributed,4.00,1.00,3.00,1.00,I'm bilking the teddy Frog,point to where I'm bilking the teddy Frog ,1.00,transfer event; determning noun vs proper noun 
anjie,scott2009,"Scott, R. M., & Fisher, C. (2009). Two-year-olds use distributional cues to interpret transitivity-alternating verbs. Language and cognitive processes, 24(6), 777-803.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2701745/,verb,exclude,,"Scott, R. M., & Fisher, C. (2009).",table_4,2,Scott & Fisher (2009) - 2a,unspecified_object_same_verb,looking_duration,,action,12,0.39,,0.50,0.21,,,0.21,,,no,English,855.36,NA,70.00,typically_developing,transitive,pronoun_and_noun,noun_and_dropping,fake_verb,video_person,video,person,direct_caused_action,minimal_contact,asynchronous,yes,yes,mass,1.00,2.00,15.00,2.00,Matt dacked the pillo. Really? He dacked the pillow? Yeah. He dacked. Right. He dacked. ,The girl is dacking the boy. Find dacking!,1.00,alternating structure
anjie,scott2009,"Scott, R. M., & Fisher, C. (2009). Two-year-olds use distributional cues to interpret transitivity-alternating verbs. Language and cognitive processes, 24(6), 777-803.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2701745/,verb,exclude,,"Scott, R. M., & Fisher, C. (2009).",table_4,2,Scott & Fisher (2009) - 2b,unspecified_object_different_verb,looking_duration,,action,12,0.41,,0.50,0.17,,,0.17,,,no,English,855.36,NA,70.00,typically_developing,transitive,pronoun_and_noun,noun_and_dropping,fake_verb,video_person,video,person,direct_caused_action,minimal_contact,asynchronous,yes,yes,mass,1.00,2.00,15.00,2.00,Matt dacked the pillo. Really? He dacked the pillow? Yeah. He dacked. Right. He dacked. ,The girl is pimming the boy. Find pimming!,1.00,alternating structure + different verb
anjie,scott2017,"Scott, K., Chu, J., & Schulz, L. (2017). Lookit (Part 2): Assessing the viability of online developmental research, results from three case studies. Open Mind, 1(1), 15-29.",https://www.mitpressjournals.org/doi/full/10.1162/OPMI_a_00001,verb,include,,"Scott, K., Chu, J., & Schulz, L. (2017)",author_contact,2,"Scott, Chu, & Schulz, (2017) - 2a",transitive_experiment,looking_duration,looking ,action,16,0.43,,0.50,0.13,,,0.13,,,no,English,888.85,NA,NA,typically_developing,transitive,noun ,noun ,fake_verb,video_person,video,person,direct_caused_action,one_action,asynchronous,no,yes,distributed,4.00,2.00,12.00,3.00,NA,Where's meeking? Find meeking,1.00,online study 
anjie,scott2017,"Scott, K., Chu, J., & Schulz, L. (2017). Lookit (Part 2): Assessing the viability of online developmental research, results from three case studies. Open Mind, 1(1), 15-29.",https://www.mitpressjournals.org/doi/full/10.1162/OPMI_a_00001,verb,include,,"Scott, K., Chu, J., & Schulz, L. (2017)",author_contact,2,"Scott, Chu, & Schulz, (2017) - 2b",intransitive_experiment,looking_duration,looking ,action,17,0.53,,0.50,0.17,,,0.17,,,no,English,888.85,NA,NA,typically_developing,intransitive,noun ,NA,fake_verb,video_person,video,person,direct_caused_action,one_action,asynchronous,no,yes,distributed,4.00,2.00,12.00,3.00,Jane is gonna meek!,Where's meeking? Find meeking,1.00,online study 
anjie,yuan2009a,"Yuan, S., & Fisher, C. (2009). “Really? She blicked the baby?” Two-year-olds learn combinatorial facts about verbs by listening. Psychological science, 20(5), 619-626.",https://journals.sagepub.com/doi/abs/10.1111/j.1467-9280.2009.02341.x,verb,include,,"Yuan, S., & Fisher, C. (2009).",table_1,1,"Yuan & Fisher, (2009) - 1a",transitive_sentence,looking_duration,looking ,action,8,0.63,,0.50,0.16,,0.06,0.06,,,no,English,870.58,NA,78.50,typical_developing,transitive,pronoung_and_noun,noun,fake_verb,video_person,video,person,direct_caused_action,one_action,asynchronous,NA,yes,mass,1.00,2.00,8.00,2.00,Hey...Jim is gonna blick the cat!,Find blicking! Where’s blicking? See? Where’s blicking?,2.00,
anjie,yuan2009a,"Yuan, S., & Fisher, C. (2009). “Really? She blicked the baby?” Two-year-olds learn combinatorial facts about verbs by listening. Psychological science, 20(5), 619-626.",https://journals.sagepub.com/doi/abs/10.1111/j.1467-9280.2009.02341.x,verb,include,,"Yuan, S., & Fisher, C. (2009).",table_1,1,"Yuan & Fisher, (2009) - 1b",intransitive_sentence,looking_duration,looking ,action,8,0.55,,0.50,0.15,,0.05,0.05,,,no,English ,870.58,NA,78.50,typical_developing,intransitive,pronoung_and_noun,NA,fake_verb,video_person,video,person,direct_caused_action,one_action,asynchronous,NA,yes,mass,1.00,2.00,8.00,2.00,Hey...Jim is gonna blick!,Find blicking! Where’s blicking? See? Where’s blicking?,2.00,
anjie,yuan2009a,"Yuan, S., & Fisher, C. (2009). “Really? She blicked the baby?” Two-year-olds learn combinatorial facts about verbs by listening. Psychological science, 20(5), 619-626.",https://journals.sagepub.com/doi/abs/10.1111/j.1467-9280.2009.02341.x,verb,include,,"Yuan, S., & Fisher, C. (2009).",table_2,2,"Yuan & Fisher, (2009) - 2a",transitive_sentence_same_day,looking_duration,looking ,action,8,0.70,,0.50,0.14,,0.05,0.05,,,no,English,864.50,NA,72.50,typical_developing,transitive,pronoung_and_noun,noun,fake_verb,video_person,video,person,direct_caused_action,one_action,asynchronous,NA,yes,mass,1.00,3.00,12.00,3.00,Hey...Jim is gonna blick the cat!,Find blicking! Where’s blicking? See? Where’s blicking?,2.00,
anjie,yuan2009a,"Yuan, S., & Fisher, C. (2009). “Really? She blicked the baby?” Two-year-olds learn combinatorial facts about verbs by listening. Psychological science, 20(5), 619-626.",https://journals.sagepub.com/doi/abs/10.1111/j.1467-9280.2009.02341.x,verb,include,,"Yuan, S., & Fisher, C. (2009).",table_2,2,"Yuan & Fisher, (2009) - 2b",intransitive_sentence_same_day,looking_duration,looking ,action,8,0.43,,0.50,0.07,,0.03,0.07,,,no,English ,864.50,NA,72.50,typical_developing,intransitive,pronoung_and_noun,NA,fake_verb,video_person,video,person,direct_caused_action,one_action,asynchronous,NA,yes,mass,1.00,3.00,12.00,3.00,Hey...Jim is gonna blick!,Find blicking! Where’s blicking? See? Where’s blicking?,2.00,this paper also has a condition that kiddos tested on the second day
anjie,yuan2012,"Yuan, S., Fisher, C., & Snedeker, J. (2012). Counting the nouns: Simple structural cues to verb meaning. Child development, 83(4), 1382-1399.",https://srcd.onlinelibrary.wiley.com/doi/full/10.1111/j.1467-8624.2012.01783.x?casa_token=L0uY-e1_C9sAAAAA%3AzP8_NodiA0Z5TaR4sfXCXxhhXOkp63eKDs0p2ofpNhOEj52lWyR9-FNbNd7e1CVBm1rlv3ZG0Y8,verb,include,,"Yuan, S., Fisher, C., & Snedeker, J. (2012)",results_text,1,"Yuan, Fisher, & Snedeker, (2012) - 1a",transitive_sentence_simple_event,looking_duration,looking ,action,8,0.67,,0.50,0.13,,,0.13,,,no,English ,648.37,NA,30.00,typical_developing,transitive,pronoun,pronoun,fake_verb,video_person,video,person,direct_caused_action,one_action,immediate_after,NA,yes,mass,1.00,2.00,5.00,2.00,He's gorping him!,Find gorping.,2.00,
anjie,yuan2012,"Yuan, S., Fisher, C., & Snedeker, J. (2012). Counting the nouns: Simple structural cues to verb meaning. Child development, 83(4), 1382-1399.",https://srcd.onlinelibrary.wiley.com/doi/full/10.1111/j.1467-8624.2012.01783.x?casa_token=L0uY-e1_C9sAAAAA%3AzP8_NodiA0Z5TaR4sfXCXxhhXOkp63eKDs0p2ofpNhOEj52lWyR9-FNbNd7e1CVBm1rlv3ZG0Y8,verb,include,,"Yuan, S., Fisher, C., & Snedeker, J. (2012)",results_text,1,"Yuan, Fisher, & Snedeker, (2012) - 1b",intransitive_sentence_simple_event,looking_duration,looking ,action,8,0.55,,0.50,0.21,,,0.21,,,no,English ,648.37,NA,30.00,typical_developing,intransitive,pronoun,NA,fake_verb,video_person,video,person,direct_caused_action,one_action,immediate_after,NA,yes,mass,1,2,5,2,He's gorping!,Find gorping.,2,
anjie,yuan2012,"Yuan, S., Fisher, C., & Snedeker, J. (2012). Counting the nouns: Simple structural cues to verb meaning. Child development, 83(4), 1382-1399.",https://srcd.onlinelibrary.wiley.com/doi/full/10.1111/j.1467-8624.2012.01783.x?casa_token=L0uY-e1_C9sAAAAA%3AzP8_NodiA0Z5TaR4sfXCXxhhXOkp63eKDs0p2ofpNhOEj52lWyR9-FNbNd7e1CVBm1rlv3ZG0Y8,verb,include,,"Yuan, S., Fisher, C., & Snedeker, J. (2012)",results_text,1_rep,"Yuan, Fisher, & Snedeker, (2012) - 1c",transitive_sentence_simple_event,looking_duration,looking ,action,8,0.70,,0.50,0.16,,,0.16,,,no,English ,648.37,NA,54.50,typical_developing,transitive,pronoun,pronoun,fake_verb,video_person,video,person,indirect_cause_action,one_action,immediate_after,NA,yes,mass,1,2,5,2,He's gorping him!,Find gorping.,2,
anjie,yuan2012,"Yuan, S., Fisher, C., & Snedeker, J. (2012). Counting the nouns: Simple structural cues to verb meaning. Child development, 83(4), 1382-1399.",https://srcd.onlinelibrary.wiley.com/doi/full/10.1111/j.1467-8624.2012.01783.x?casa_token=L0uY-e1_C9sAAAAA%3AzP8_NodiA0Z5TaR4sfXCXxhhXOkp63eKDs0p2ofpNhOEj52lWyR9-FNbNd7e1CVBm1rlv3ZG0Y8,verb,include,,"Yuan, S., Fisher, C., & Snedeker, J. (2012)",results_text,1_rep,"Yuan, Fisher, & Snedeker, (2012) - 1d",intransitive_sentence_bystander_event,looking_duration,looking ,action,8,0.51,,0.50,0.13,,,0.13,,,no,English ,648.37,NA,54.50,typical_developing,intransitive,pronoun,NA,fake_verb,video_person,video,person,indirect_cause_action,one_action,immediate_after,NA,yes,mass,1,2,5,2,He's gorping!,Find gorping.,2,
anjie,yuan2012,"Yuan, S., Fisher, C., & Snedeker, J. (2012). Counting the nouns: Simple structural cues to verb meaning. Child development, 83(4), 1382-1399.",https://srcd.onlinelibrary.wiley.com/doi/full/10.1111/j.1467-8624.2012.01783.x?casa_token=L0uY-e1_C9sAAAAA%3AzP8_NodiA0Z5TaR4sfXCXxhhXOkp63eKDs0p2ofpNhOEj52lWyR9-FNbNd7e1CVBm1rlv3ZG0Y8,verb,include,,"Yuan, S., Fisher, C., & Snedeker, J. (2012)",results_text,2,"Yuan, Fisher, & Snedeker, (2012) - 2a",transitive_sentence_bystander_event,looking_duration,looking ,action,8,0.66,,0.5,0.18,,,0.18,,,no,English ,630.108,NA,26.5,typical_developing,transitive,pronoun,pronoun,fake_verb,video_person,video,person,indirect_cause_action,parallel_actions,immediate_after,NA,yes,mass,1,2,7,2,He's gorping him!,Find gorping.,2,
anjie,yuan2012,"Yuan, S., Fisher, C., & Snedeker, J. (2012). Counting the nouns: Simple structural cues to verb meaning. Child development, 83(4), 1382-1399.",https://srcd.onlinelibrary.wiley.com/doi/full/10.1111/j.1467-8624.2012.01783.x?casa_token=L0uY-e1_C9sAAAAA%3AzP8_NodiA0Z5TaR4sfXCXxhhXOkp63eKDs0p2ofpNhOEj52lWyR9-FNbNd7e1CVBm1rlv3ZG0Y8,verb,include,,"Yuan, S., Fisher, C., & Snedeker, J. (2012)",results_text,2,"Yuan, Fisher, & Snedeker, (2012) - 2b",intransitive_sentence_bystander_event,looking_duration,looking ,action,8,0.53,,0.5,0.17,,,0.17,,,no,English ,630.108,NA,26.5,typical_developing,intransitive,pronoun,NA,fake_verb,video_person,video,person,indirect_cause_action,parallel_actions,immediate_after,NA,yes,mass,1,2,7,2,He's gorping!,Find gorping.,2,
anjie,yuan2012,"Yuan, S., Fisher, C., & Snedeker, J. (2012). Counting the nouns: Simple structural cues to verb meaning. Child development, 83(4), 1382-1399.",https://srcd.onlinelibrary.wiley.com/doi/full/10.1111/j.1467-8624.2012.01783.x?casa_token=L0uY-e1_C9sAAAAA%3AzP8_NodiA0Z5TaR4sfXCXxhhXOkp63eKDs0p2ofpNhOEj52lWyR9-FNbNd7e1CVBm1rlv3ZG0Y8,verb,include,,"Yuan, S., Fisher, C., & Snedeker, J. (2012)",results_text,3,"Yuan, Fisher, & Snedeker, (2012) - 3a",transitive_simple_events,looking_duration,looking ,action,12,0.67,,0.5,0.06,,,0.06,,,no,English ,572.272,NA,16,typical_developing,transitive,pronoun_and_noun,noun,fake_verb,video_person,video,person,direct_caused_action,one_action,asynchronous,NA,NA,mass,1,2,14,2,He's gorping him!,Find gorping.,2,
anjie,yuan2012,"Yuan, S., Fisher, C., & Snedeker, J. (2012). Counting the nouns: Simple structural cues to verb meaning. Child development, 83(4), 1382-1399.",https://srcd.onlinelibrary.wiley.com/doi/full/10.1111/j.1467-8624.2012.01783.x?casa_token=L0uY-e1_C9sAAAAA%3AzP8_NodiA0Z5TaR4sfXCXxhhXOkp63eKDs0p2ofpNhOEj52lWyR9-FNbNd7e1CVBm1rlv3ZG0Y8,verb,include,,"Yuan, S., Fisher, C., & Snedeker, J. (2012)",results_text,3,"Yuan, Fisher, & Snedeker, (2012) - 3b",intransitive_simple_events,looking_duration,looking ,action,12,0.47,,0.5,0.2,,,0.2,,,no,English ,572.272,NA,16,typical_developing,intransitive,pronoun_and_noun,NA,fake_verb,video_person,video,person,direct_caused_action,one_action,asynchronous,NA,NA,mass,1,2,14,2,He's gorping!,Find gorping.,2,
anjie,yuan2012,"Yuan, S., Fisher, C., & Snedeker, J. (2012). Counting the nouns: Simple structural cues to verb meaning. Child development, 83(4), 1382-1399.",https://srcd.onlinelibrary.wiley.com/doi/full/10.1111/j.1467-8624.2012.01783.x?casa_token=L0uY-e1_C9sAAAAA%3AzP8_NodiA0Z5TaR4sfXCXxhhXOkp63eKDs0p2ofpNhOEj52lWyR9-FNbNd7e1CVBm1rlv3ZG0Y8,verb,include,,"Yuan, S., Fisher, C., & Snedeker, J. (2012)",results_text,3,"Yuan, Fisher, & Snedeker, (2012) - 3c",transitive_sentence_bystander_event,looking_duration,looking ,action,12,0.57,,0.5,0.17,,,0.17,,,no,English ,572.272,NA,16,typical_developing,transitive,pronoun_and_noun,noun,fake_verb,video_person,video,person,indirect_cause_action,parallel_actions,asynchronous,NA,NA,mass,1,3,18,3,He's gorping him!,Find gorping.,2,
anjie,yuan2012,"Yuan, S., Fisher, C., & Snedeker, J. (2012). Counting the nouns: Simple structural cues to verb meaning. Child development, 83(4), 1382-1399.",https://srcd.onlinelibrary.wiley.com/doi/full/10.1111/j.1467-8624.2012.01783.x?casa_token=L0uY-e1_C9sAAAAA%3AzP8_NodiA0Z5TaR4sfXCXxhhXOkp63eKDs0p2ofpNhOEj52lWyR9-FNbNd7e1CVBm1rlv3ZG0Y8,verb,include,,"Yuan, S., Fisher, C., & Snedeker, J. (2012)",results_text,3,"Yuan, Fisher, & Snedeker, (2012) - 3d",intransitive_sentence_bystander_event,looking_duration,looking ,action,12,0.64,,0.5,0.09,,,0.09,,,no,English ,572.272,NA,16,typical_developing,intransitive,pronoun_and_noun,NA,fake_verb,video_person,video,person,indirect_cause_action,parallel_actions,asynchronous,NA,NA,mass,1,3,18,3,He's gorping!,Find gorping.,2,
