"","unique_row","study_ID","long_cite","short_cite","peer_reviewed","coder","expt_num","expt_condition","same_infant","response_mode","exposure_phase","method","dependent_measure","participant_design","native_lang","infant_type","group_name_1","group_name_2","n_1","n_2","mean_age_1","mean_age_2","x_1","x_2","SD_1","SD_2","t","F","r","d","d_var","corr","test_lang","stimuli_link","data_link","age_range_1","age_range_2","n_excluded_1","n_excluded_2","gender_1","gender_2","num_trials","special_cases_measures","x_dif","SD_dif","contrast_sampa","audio_condition","speaker","speech_type","object_stimulus","cue_type","N_AFC","mean_comprehension_vocab","mean_production_vocab","pointing_modality","motive","correlation_type","condition_type","stimulus_naturalness","contrast_pseudoIPA","sampa_comments","counterbalanced","backness","height","nasality","roundness","tenseness","length","F1_1","F2_1","F1_2","F2_2","duration_word_1","duration_word_2","duration_vowel_1","duration_vowel_2","peripherality","Linguistic","words_to_passage","edge_alignment","familiarization_voice","familiarization_register","familiarization_affect","test_voice","test_register","indexical","rule.type","repetitions","types","tokens","expt_condition2","word_round","word_spiky","multiple_age_groups_younger_older","replication","native","label_present","instruction_code","taxonomic_type","tokens_per_trial","word_types_per_cond","publication_type","main_or_baseline_study","Modality","Semantics","TrainingRule","Speech","Nonspeech","CorrectPronunciation","Mispronunciation","is_correct","n_feature","type_feature","mispron_location","scenarios","Hamlin_Lab","stimuli_type","minimal_pairs","cues_present","word_typicality","ME_trial_type","corr_imputed","dataset","short_name","domain","d_calc","d_var_calc","g_calc","g_var_calc","r_calc","r_var_calc","z_calc","z_var_calc","log_odds_calc","log_odds_var_calc","es_method","mean_age","n","same_infant_calc","all_mod","mean_age_months","year"
"233","43","aravind2018","Aravind, A., de Villiers, J., Pace, A., Valentine, H., Golinkoff, R., Hirsh-Pasek, K., … Sweig Wilson, M. (2018). Fast mapping word meanings across trials: Young children forget all but their first guess. Cognition, 177(April), 177–188. https://doi.org/10.1016/j.cognition.2018.04.008","Aravind et al. (2018)","yes","Rodrigo Dal Ben",2,"36m_spanish","38","behavior","familiarization","forced-choice","target_selection","within_one","american_english","typical","aravind2018_36m_spanish",NA,74.5,NA,1278.48,NA,0.42085,0.25,0.285,NA,NA,NA,NA,NA,NA,NA,"artificial",NA,"https://github.com/a-aravind/WordLearning",334.84,NA,NA,NA,0.6375838926,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cross-situational word learning","CrossSituational","early_language",0.599473684210526,0.0158346892487312,0.5932722323049,0.0155087695449315,0.287116613154798,0.00305814957544414,0.295420978888506,0.013986013986014,1.0873249872962,0.0520940395663864,"group_means_one",1278.48,74.5,"aravind2018 38","",42,"2018"
"234","44","aravind2018","Aravind, A., de Villiers, J., Pace, A., Valentine, H., Golinkoff, R., Hirsh-Pasek, K., … Sweig Wilson, M. (2018). Fast mapping word meanings across trials: Young children forget all but their first guess. Cognition, 177(April), 177–188. https://doi.org/10.1016/j.cognition.2018.04.008","Aravind et al. (2018)","yes","Rodrigo Dal Ben",2,"48m_spanish","39","behavior","familiarization","forced-choice","target_selection","within_one","american_english","typical","aravind2018_48m_spanish",NA,116.5,NA,1643.76,NA,0.39025,0.25,0.293,NA,NA,NA,NA,NA,NA,NA,"artificial",NA,"https://github.com/a-aravind/WordLearning",334.84,NA,NA,NA,0.4077253219,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cross-situational word learning","CrossSituational","early_language",0.478668941979522,0.00956705560521801,0.475533555896687,0.00944213347700396,0.23276090778277,0.00202370421936795,0.237106548362593,0.00881057268722467,0.868209422641123,0.0314743513689087,"group_means_one",1643.76,116.5,"aravind2018 39","",54,"2018"
"235","45","aravind2018","Aravind, A., de Villiers, J., Pace, A., Valentine, H., Golinkoff, R., Hirsh-Pasek, K., … Sweig Wilson, M. (2018). Fast mapping word meanings across trials: Young children forget all but their first guess. Cognition, 177(April), 177–188. https://doi.org/10.1016/j.cognition.2018.04.008","Aravind et al. (2018)","yes","Rodrigo Dal Ben",2,"60m_spanish","40","behavior","familiarization","forced-choice","target_selection","within_one","american_english","typical","aravind2018_60m_spanish",NA,93,NA,2009.04,NA,0.46935,0.25,0.27,NA,NA,NA,NA,NA,NA,NA,"artificial",NA,"https://github.com/a-aravind/WordLearning",334.84,NA,NA,NA,0.5107526882,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cross-situational word learning","CrossSituational","early_language",0.812407407407407,0.014301106428013,0.805711741961742,0.0140663453297087,0.376340230156248,0.00226115456795534,0.395789134590393,0.0111111111111111,1.47354403905472,0.0470487543141216,"group_means_one",2009.04,93,"aravind2018 40","",66,"2018"
"236","46","roembke2018","Roembke, T. C., Wiggs, K. K., & McMurray, B. (2018). Symbolic flexibility during unsupervised word learning in children and adults. Journal of Experimental Child Psychology, 175, 17–36. https://doi.org/10.1016/j.jecp.2018.05.016","Roembke, Wiggs, & McMurray (2018)","yes","Rodrigo Dal Ben",1,"word","41","behavior","test_only","forced-choice","target_selection","within_one","american_english","typical","roembke2018_word",NA,24,NA,2459.552,NA,0.55,0.33,0.4809874842,NA,NA,NA,NA,NA,NA,NA,"artificial",NA,"https://doi. org/10.1016/j.jecp.2018.05.016",NA,NA,1,NA,0.4166666667,NA,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cross-situational word learning","CrossSituational","early_language",0.457392358900802,0.0460251618746008,0.441799437574638,0.0429405726425608,0.222940372992898,0.00987447960282141,0.226748146166551,0.0476190476190476,0.829617969779863,0.15141671339947,"group_means_one",2459.552,24,"roembke2018 41","",80.8,"2018"
"237","47","roembke2018","Roembke, T. C., Wiggs, K. K., & McMurray, B. (2018). Symbolic flexibility during unsupervised word learning in children and adults. Journal of Experimental Child Psychology, 175, 17–36. https://doi.org/10.1016/j.jecp.2018.05.016","Roembke, Wiggs, & McMurray (2018)","yes","Rodrigo Dal Ben",1,"sound","42","behavior","test_only","forced-choice","target_selection","within_one","american_english","typical","roembke2018_sound",NA,23,NA,2459.552,NA,0.57,0.33,0.4374812263,NA,NA,NA,NA,NA,NA,NA,"artificial",NA,"https://doi. org/10.1016/j.jecp.2018.05.017",NA,NA,2,NA,0.4347826087,NA,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cross-situational word learning","CrossSituational","early_language",0.54859496950258,0.0500207921861638,0.529002292020345,0.0465116804894304,0.264526568894276,0.0100594773187976,0.270969330732625,0.05,0.99504120690587,0.164561810235513,"group_means_one",2459.552,23,"roembke2018 42","",80.8,"2018"
"238","48","ramscar2013","Ramscar, M., Dye, M., & Klein, J. (2013). Children Value Informativity Over Logic in Word Learning. Psychological Science, 24(6), 1017–1023. https://doi.org/10.1177/0956797612460691","Ramscar, Dye, & Klein (2013)","yes","Rodrigo Dal Ben",1,"object_1","43","behavior","familiarization","forced-choice","target_selection","within_one","american_english","typical","ramscar2013_obj_1",NA,21,NA,852.32,NA,67,33,41.83891609,NA,4.532,NA,NA,NA,NA,NA,"artificial",NA,"http://pss .sagepub.com/content/by/supplemental-data",365.28,NA,NA,NA,0.5714285714,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cross-situational word learning","CrossSituational","early_language",0.812640555191782,0.063342492189105,0.780562638539475,0.0584404676031406,0.37643293130558,0.0100126684048667,0.395897135953665,0.0555555555555556,1.4739669223578,0.208388446561853,"group_means_one",852.32,21,"ramscar2013 43","",28,"2013"
"239","49","ramscar2013","Ramscar, M., Dye, M., & Klein, J. (2013). Children Value Informativity Over Logic in Word Learning. Psychological Science, 24(6), 1017–1023. https://doi.org/10.1177/0956797612460691","Ramscar, Dye, & Klein (2013)","yes","Rodrigo Dal Ben",1,"object_2","43","behavior","familiarization","forced-choice","target_selection","within_one","american_english","typical","ramscar2013_obj_2",NA,21,NA,852.32,NA,17,33,41.28900701,NA,2.858,NA,NA,NA,NA,NA,"artificial",NA,"http://pss .sagepub.com/content/by/supplemental-data",365.28,NA,NA,NA,0.5714285714,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cross-situational word learning","CrossSituational","early_language",-0.387512346715553,0.0511944242584999,-0.372215806713623,0.0472325288908493,-0.190218529381687,0.0114589888884792,-0.192563892737674,0.0555555555555556,-0.702869648105579,0.168422904990975,"group_means_one",852.32,21,"ramscar2013 43","",28,"2013"
"240","50","ramscar2013","Ramscar, M., Dye, M., & Klein, J. (2013). Children Value Informativity Over Logic in Word Learning. Psychological Science, 24(6), 1017–1023. https://doi.org/10.1177/0956797612460691","Ramscar, Dye, & Klein (2013)","yes","Rodrigo Dal Ben",1,"object_3","43","behavior","familiarization","forced-choice","target_selection","within_one","american_english","typical","ramscar2013_obj_3",NA,21,NA,852.32,NA,62,33,41.83891609,NA,3.421,NA,NA,NA,NA,NA,"artificial",NA,"http://pss .sagepub.com/content/by/supplemental-data",365.28,NA,NA,NA,0.5714285714,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cross-situational word learning","CrossSituational","early_language",0.693134591192991,0.0590579895597208,0.665774015224847,0.0544875391904003,0.327459395110205,0.0105060130174378,0.339979838244573,0.0555555555555556,1.25720708083459,0.194292997892703,"group_means_one",852.32,21,"ramscar2013 43","",28,"2013"
"241","1","brooks2008","Brooks, R., & Meltzoff, A. N. (2008). Infant gaze following and pointing predict accelerated vocabulary growth through two years of age: A longitudinal, growth curve modeling study. Journal of child language, 35(01), 207-220.","Brooks & Meltzoff (2008)","yes","Kyle MacDonald",1,"10mo","brooks2008_10mo","eye-tracking","test_only","forced-choice","target_selection","within_one","American English","typical",NA,NA,32,NA,309.07,NA,0.8,0.5,0.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,"looking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gaze following","gaze_following","early_language",0.410958904109589,0.0338888628260462,0.400684931506849,0.0322156002240101,0.201274298349514,0.00748370292074647,0.204060301436999,0.0344827586206897,0.745396999000364,0.11148988989862,"group_means_one",309.07,32,"brooks2008 brooks2008_10mo","",10.1534165571616,"2008"
"242","2","butler2009","Butler, S. C., Caron, A. J., & Brooks, R. (2000). Infant understanding of the referential nature of looking. Journal of Cognition and Development, 1(4), 359-377.","Butler, Caron, & Brooks (2009)","yes","Kyle MacDonald",1,"14moSilent","butler2009_14mo","eye-tracking","test_only","forced-choice","target_selection","within_one","American English","typical",NA,NA,44,NA,446.87,NA,0.92,0.5,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,"looking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gaze following","gaze_following","early_language",1.55555555555556,0.0502244668911336,1.52777777777778,0.0484467513857395,0.61394061351492,0.00303724862415691,0.71522142246197,0.024390243902439,2.82146567769767,0.165231873157033,"group_means_one",446.87,44,"butler2009 butler2009_14mo","",14.6803547963206,"2009"
"243","3","butler2009","Butler, S. C., Caron, A. J., & Brooks, R. (2000). Infant understanding of the referential nature of looking. Journal of Cognition and Development, 1(4), 359-377.","Butler, Caron, & Brooks (2009)","yes","Kyle MacDonald",1,"14moWow","butler2009_14mo","eye-tracking","test_only","forced-choice","target_selection","within_one","American English","typical",NA,NA,44,NA,446.87,NA,0.93,0.5,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,"looking-vocalization",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gaze following","gaze_following","early_language",0.877551020408163,0.0314783612888569,0.861880466472303,0.0303641718427271,0.401798975650782,0.00464035061646878,0.425792407373614,0.024390243902439,1.59170148289942,0.103559657705194,"group_means_one",446.87,44,"butler2009 butler2009_14mo","",14.6803547963206,"2009"
"244","4","butler2009","Butler, S. C., Caron, A. J., & Brooks, R. (2000). Infant understanding of the referential nature of looking. Journal of Cognition and Development, 1(4), 359-377.","Butler, Caron, & Brooks (2009)","yes","Kyle MacDonald",1,"18moSilent","butler2009_18mo","eye-tracking","test_only","forced-choice","target_selection","within_one","American English","typical",NA,NA,40,NA,541.48,NA,0.87,0.5,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,"looking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gaze following","gaze_following","early_language",0.925,0.0356953125,0.906743421052632,0.0343001918634219,0.419777506360433,0.00498879610791173,0.447421906476351,0.027027027027027,1.67776441191665,0.117432871116087,"group_means_one",541.48,40,"butler2009 butler2009_18mo","",17.7884362680683,"2009"
"245","5","butler2009","Butler, S. C., Caron, A. J., & Brooks, R. (2000). Infant understanding of the referential nature of looking. Journal of Cognition and Development, 1(4), 359-377.","Butler, Caron, & Brooks (2009)","yes","Kyle MacDonald",1,"18moWow","butler2009_18mo","eye-tracking","test_only","forced-choice","target_selection","within_one","American English","typical",NA,NA,40,NA,541.48,NA,0.96,0.5,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,"looking-vocalization",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gaze following","gaze_following","early_language",1.27777777777778,0.0454089506172839,1.25255847953216,0.0436341807762431,0.538389277102201,0.00406544296418923,0.601884639657951,0.027027027027027,2.31763252096595,0.149389459620398,"group_means_one",541.48,40,"butler2009 butler2009_18mo","",17.7884362680683,"2009"
"246","6","caron2002","Caron, A. J., Butler, S., & Brooks, R. (2002). Gaze following at 12 and 14 months: Do the eyes matter?. British Journal of Developmental Psychology,20(2), 225-239.","Caron, Butler, & Brooks (2002)","yes","Kyle MacDonald",1,"12moSilent","caron2002_12mo","eye-tracking","test_only","forced-choice","target_selection","within_one","American English","typical",NA,NA,16,NA,376.04,NA,0.83,0.5,0.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,"looking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gaze following","gaze_following","early_language",0.589285714285714,0.0733518016581633,0.557716836734694,0.0657031922378127,0.282629976577567,0.0142851441103835,0.290538069484884,0.0769230769230769,1.06884605392374,0.241317754824414,"group_means_one",376.04,16,"caron2002 caron2002_12mo","",12.353482260184,"2002"
"247","7","caron2002","Caron, A. J., Butler, S., & Brooks, R. (2002). Gaze following at 12 and 14 months: Do the eyes matter?. British Journal of Developmental Psychology,20(2), 225-239.","Caron, Butler, & Brooks (2002)","yes","Kyle MacDonald",1,"12moWow","caron2002_12mo","eye-tracking","test_only","forced-choice","target_selection","within_one","American English","typical",NA,NA,16,NA,376.04,NA,0.9,0.5,0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,"looking-vocalization",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gaze following","gaze_following","early_language",0.869565217391304,0.0861294896030246,0.822981366459627,0.0771485128491378,0.39872611141445,0.012808756277757,0.422133314395154,0.0769230769230769,1.57721683846454,0.283354663216531,"group_means_one",376.04,16,"caron2002 caron2002_12mo","",12.353482260184,"2002"
"248","8","caron2002","Caron, A. J., Butler, S., & Brooks, R. (2002). Gaze following at 12 and 14 months: Do the eyes matter?. British Journal of Developmental Psychology,20(2), 225-239.","Caron, Butler, & Brooks (2002)","yes","Kyle MacDonald",1,"14moSilent","caron2002_14mo","eye-tracking","test_only","forced-choice","target_selection","within_one","American English","typical",NA,NA,16,NA,440.88,NA,0.91,0.5,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,"looking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gaze following","gaze_following","early_language",1,0.09375,0.946428571428572,0.0839744100765306,0.447213595499958,0.012,0.481211825059604,0.0769230769230769,1.81379936423422,0.308425137534042,"group_means_one",440.88,16,"caron2002 caron2002_14mo","",14.4835742444152,"2002"
"249","9","caron2002","Caron, A. J., Butler, S., & Brooks, R. (2002). Gaze following at 12 and 14 months: Do the eyes matter?. British Journal of Developmental Psychology,20(2), 225-239.","Caron, Butler, & Brooks (2002)","yes","Kyle MacDonald",1,"14moWow","caron2002_14mo","eye-tracking","test_only","forced-choice","target_selection","within_one","American English","typical",NA,NA,16,NA,440.88,NA,0.88,0.5,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,"looking-vocalization",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gaze following","gaze_following","early_language",0.95,0.090703125,0.899107142857143,0.0812452417490434,0.429056814568288,0.012316559968103,0.458740115411948,0.0769230769230769,1.72310939602251,0.298401320564186,"group_means_one",440.88,16,"caron2002 caron2002_14mo","",14.4835742444152,"2002"
"250","10","delgado2002","Delgado, C. E., Mundy, P., Crowson, M., Markus, J., Yale, M., & Schwartz, H. (2002). Responding to Joint Attention and Language DevelopmentA Comparison of Target Locations. Journal of Speech, Language, and Hearing Research, 45(4), 715-719.","Delgadoet al. (2002)","yes","Kyle MacDonald",1,"15mo","delgado2002_15mo","eye-tracking","test_only","forced-choice","target_selection","within_one","American English","typical",NA,NA,47,NA,456.3,NA,0.84,0.5,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,"looking-pointing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gaze following","gaze_following","early_language",1.54545454545455,0.0466854228943204,1.51969696969697,0.0451422103042026,0.611447501075765,0.00286496228383648,0.711229915002483,0.0227272727272727,2.80314447199834,0.153588885088167,"group_means_one",456.3,47,"delgado2002 delgado2002_15mo","",14.9901445466491,"2002"
"251","11","markus2000","Markus, J., Mundy, P., Morales, M., Delgado, C. E., & Yale, M. (2000). Individual differences in infant skills as predictors of child_巨caregiver joint attention and language. Social Development, 9(3), 302-315.","Markus et al. (2000)","yes","Kyle MacDonald",1,"12mo","markus2000long","eye-tracking","test_only","forced-choice","target_selection","within_one","American English","typical",NA,NA,21,NA,365.04,NA,0.66,0.333,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,"looking-pointing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gaze following","gaze_following","early_language",1.42173913043478,0.0957462417859393,1.36561784897025,0.088336517049389,0.579393026219469,0.00701716680700275,0.661548523953915,0.0555555555555556,2.57874953088952,0.314992509772758,"group_means_one",365.04,21,"markus2000 markus2000long","",11.9921156373193,"2000"
"252","12","markus2000","Markus, J., Mundy, P., Morales, M., Delgado, C. E., & Yale, M. (2000). Individual differences in infant skills as predictors of child_巨caregiver joint attention and language. Social Development, 9(3), 302-315.","Markus et al. (2000)","yes","Kyle MacDonald",1,"18mo","markus2000long","eye-tracking","test_only","forced-choice","target_selection","within_one","American English","typical",NA,NA,21,NA,547.56,NA,0.81,0.333,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,"looking-pointing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gaze following","gaze_following","early_language",2.385,0.183052976190476,2.2908552631579,0.168886653413963,0.766242568006869,0.00322080274701337,1.01116288196127,0.0555555555555556,4.32591148369861,0.602220153147343,"group_means_one",547.56,21,"markus2000 markus2000long","",17.988173455979,"2000"
